path,type,size,mode,uid,gid,mtime,scope,install_class,source,source_reference,sha256,notes
/usr/man/man1/getopt.1,file,1698,0600,508,20,540835048,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/getopt.1,0ff2a11f4e6690f62611b1238832636c28c12e4e48b08af7b0da93f2b2d3cf01,metadata from modern tar wrapper
/usr/man/man1/gets.1,file,931,0600,508,20,540835049,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/gets.1,23d9887e556317cf6ee7c9c36c383db30ad7359d223fa15f57567902d624bd2c,metadata from modern tar wrapper
/usr/man/man1/glob.1C,file,470,0600,508,20,540835049,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/glob.1C,c93cc8ff4e2ca6f89659192228233bb4d0c01a81cd7bc7c2fd0484d5d12a14c6,metadata from modern tar wrapper
/usr/man/man1/gpasswd.1,file,1024,0600,508,20,540835049,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/gpasswd.1,33009e6026c4abb58267251144a3e289c8aaac627f82f9b2c14b8b0c71a032fe,metadata from modern tar wrapper
/usr/man/man1/greek.1,file,1327,0600,508,20,540835050,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/greek.1,1e7908a1f2494deb620603f6f542643166dbc153b362d3b29c1b5f0b3b81ad01,metadata from modern tar wrapper
/usr/man/man1/grep.1,file,3408,0600,508,20,540835050,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/grep.1,f39758b6f0a5901ba9e65b968acdf2011df2d29b5da9d1bfe39d2ac74860d3f1,metadata from modern tar wrapper
/usr/man/man1/head.1,file,412,0600,508,20,540835051,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/head.1,35662fdfb624ed4c53d4d9b1b7c8ba42e5ee6a83e2d8f705080cb8aaae67b1d9,metadata from modern tar wrapper
/usr/man/man1/help.1,file,1214,0600,508,20,540835051,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/help.1,76cbd2da198f3fef524aea3a17e16312349d11979c37003d6b73abc21c30924a,metadata from modern tar wrapper
/usr/man/man1/history.1C,file,1400,0600,508,20,540835051,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/history.1C,70ca75f82c6849f31006387ae301df8550a00a19a347005e74e8bf9d1644b046,metadata from modern tar wrapper
/usr/man/man1/hyphen.1,file,530,0600,508,20,540835052,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/hyphen.1,f3d3339c6fe3c7d89c621cd85ff937fd15ac440bf43f222b58271092fc44b90a,metadata from modern tar wrapper
/usr/man/man1/id.1,file,447,0600,508,20,540835052,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/id.1,9aedbfa3f1d2bdc08b74f1c9612a0320f3fe148d22f766f7a9faf0de6b0bcf1b,metadata from modern tar wrapper
/usr/man/man1/if.1C,file,1007,0600,508,20,540835052,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/if.1C,ffaca0520fa2a5768c3ffecab2e549d673a896fb5b29435672ceae616f0cbee1,metadata from modern tar wrapper
/usr/man/man1/isrio.1,file,737,0600,508,20,540835053,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/isrio.1,9aecf70b6cadf431b572ebfb9cee0af726f9f08f2e87e918e304a644ca1f30ce,metadata from modern tar wrapper
/usr/man/man1/join.1,file,2653,0600,508,20,540835053,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/join.1,425d53f5eb1981757af80c04730f5a53aee7257253ea9912a3c9fe6aa7fe5654,metadata from modern tar wrapper
/usr/man/man1/kermit.1C,file,14394,0700,508,20,524876600,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/kermit.1C,b070073bc6de62119919d6f9dc5b359168505fd908fb230307994d8d90d7e9f9,metadata from modern tar wrapper
/usr/man/man1/kill.1,file,1361,0600,508,20,540835054,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/kill.1,a4525be24b88e5054a624479473f371ce95fae811fc918af1ec1094d58c30267,metadata from modern tar wrapper
/usr/man/man1/last.1,file,1316,0600,508,20,540835054,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/last.1,0d70b349bae2d3f7744e6a43fadc590b19ebbe5fd989a0c86c5b4a14fbcdc2cd,metadata from modern tar wrapper
/usr/man/man1/ld.1,file,8106,0600,508,20,540835056,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ld.1,b65c049f1c16641772b1aff679418b94d41925ccd1e68d0229f7261c071e1b0b,metadata from modern tar wrapper
/usr/man/man1/learn.1,file,1578,0600,508,20,540835056,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/learn.1,5a580608ddb97c5204921a725d99b9a6b61b05ac137ab85350427fcf9ffcfd48,metadata from modern tar wrapper
/usr/man/man1/leave.1,file,1350,0600,508,20,540835056,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/leave.1,a57fbad1d811cfc3fa3af6a510549d78f3d0084d6b19137dd38e1e6d6712094c,metadata from modern tar wrapper
/usr/man/man1/lex.1,file,5367,0600,508,20,540835057,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/lex.1,2b0b8e1cf7d899c224b8ac4a890eee2e9c001b072fe0cd4202d3fe229cb29d49,metadata from modern tar wrapper
/usr/man/man1/line.1,file,487,0600,508,20,540835057,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/line.1,59b85ab986797a2e85c00f1b9a8205ec08a31df31b1827a2deba6e71c084d156,metadata from modern tar wrapper
/usr/man/man1/lint.1,file,3944,0600,508,20,540835058,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/lint.1,2d48528ed4f6bedbe58f47f9432765a4147a49d341f540c40079d9908eeb5343,metadata from modern tar wrapper
/usr/man/man1/ln.1,file,685,0600,508,20,540835058,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ln.1,1597ca1a7ebddec31c9cf07a5ef3d830f1dc2df639fcac978847770eb800bc73,metadata from modern tar wrapper
/usr/man/man1/load.1,file,8393,0600,508,20,540835060,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/load.1,9a40a81fddf5887c8cd2cc8b166380337f02108395e4deb6d018ddbaca12bc61,metadata from modern tar wrapper
/usr/man/man1/local.1,file,611,0600,508,20,540835060,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/local.1,8f4b5580982b63a5122bb950ea269725bc9512f051d0ae67a31cbf036f03a2c1,metadata from modern tar wrapper
/usr/man/man1/login.1,file,2062,0600,508,20,540835061,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/login.1,a7fa7705b1c127f304699328755386f6f6f937dc0e33fc020a19c23cffa62f6f,metadata from modern tar wrapper
/usr/man/man1/logname.1,file,363,0600,508,20,540835061,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/logname.1,b30f1667de6c8063d7bb02f61ec1e9335d99ebafcb56881f2a55b357dded2b12,metadata from modern tar wrapper
/usr/man/man1/logout.1C,file,506,0600,508,20,540835061,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/logout.1C,938fda6531ffb6eb920f15e6d20ba67b7f28e83f1d491f3cb0816b4716b58cad,metadata from modern tar wrapper
/usr/man/man1/look.1,file,715,0600,508,20,540835061,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/look.1,6a20fc2b0dbd66876421643a16d47294a12690b3bf0f6ae1dd4d8f32937ffc32,metadata from modern tar wrapper
/usr/man/man1/lorder.1,file,886,0600,508,20,540835062,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/lorder.1,3edcd7fe3d2d50e42287b37aea59d49020593849c19f4680eb374de31bc5761d,metadata from modern tar wrapper
/usr/man/man1/lpr.1,file,311,0600,508,20,540835062,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/lpr.1,b2aa1708969f9d8768c9d88287c762b86ca572c15430ead16bcb8173b264046b,metadata from modern tar wrapper
/usr/man/man1/ls.1,file,5592,0600,508,20,540835064,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ls.1,29dfb1e106bf57aa82530590b7093f381f7dd718eaa5dd32fd02c04932b5ed33,metadata from modern tar wrapper
/usr/man/man1/m4.1,file,4949,0600,508,20,540835064,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/m4.1,bd51ffcac34897e7157d6aa145cd8b9e33829dce371ae8fa60a98c9e8ffa8fcc,metadata from modern tar wrapper
/usr/man/man1/mail.1,file,4399,0600,508,20,540835065,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mail.1,8f8981e2872bdbcb9728cc629e9d7b5b9300fbf18504712f819a07866899da7f,metadata from modern tar wrapper
/usr/man/man1/make.1,file,15760,0600,508,20,561237340,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/make.1,c5cd6534c24ea39e579dec1c3a06bfa2ed4066efc877e8196ac8343f4d49b9d7,metadata from modern tar wrapper
/usr/man/man1/man.1,file,2541,0600,508,20,540835066,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/man.1,835541d27545eca7b8128b2a483d48e14fcfb1e1a40a071c2a928b9b86324932,metadata from modern tar wrapper
/usr/man/man1/mesg.1,file,583,0600,508,20,540835066,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mesg.1,7237287a28facff471237c28aad011f21bb41ddb61c6ff4b746fdafc1c595374,metadata from modern tar wrapper
/usr/man/man1/mkdir.1,file,745,0600,508,20,540835066,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mkdir.1,1d57ed438b49dcdf5163a91ce2057d4cfff6ebf8962a7210eb818efbe8824ffb,metadata from modern tar wrapper
/usr/man/man1/mkmenu.1,file,5448,0600,508,20,540835067,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mkmenu.1,622c0e053f8f2c2a3f41c8e8e4be04c71a538b9e94d7feaaf382461bd3a2b67d,metadata from modern tar wrapper
/usr/man/man1/mknod.1,file,2217,0600,508,20,540835067,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mknod.1,75b281d7c83e739c2b25a81254523392c8827817ac70359d6385f9ace13d29f0,metadata from modern tar wrapper
/usr/man/man1/mkstr.1,file,2333,0600,508,20,540835068,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mkstr.1,e912512bb4fbe41168530c68bcfbf5b54c1a83cb7d83d6cec96395bc1c1fcc46,metadata from modern tar wrapper
/usr/man/man1/mm.1,file,4084,0600,508,20,540835068,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mm.1,60100ea2e8868c3e9f3bf855809f4b7d2717ea75d04c6f37dcec96d710ce5bbc,metadata from modern tar wrapper
/usr/man/man1/mmchek.1,file,919,0600,508,20,540835069,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mmchek.1,787214df4e862390dfb1cb97b9bca383ad5679ddb78d49cb26336d22d80cff16,metadata from modern tar wrapper
/usr/man/man1/mmt.1,file,2155,0600,508,20,540835069,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mmt.1,9ececd22d925e19dc2f399f97a87207f3406a9bdf7098258c273bd7b93690f9c,metadata from modern tar wrapper
/usr/man/man1/more.1,file,7713,0600,508,20,540835070,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/more.1,2496b05de25ae014eadf7277b6b4704fd529ce8379da71002edcbeb77b5f04a8,metadata from modern tar wrapper
/usr/man/man1/mv.1,file,1096,0600,508,20,540835070,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mv.1,927ae7d1936a7da201e3f9f85b8647e2d1bc58598cef12a5193d8d1e700536d3,metadata from modern tar wrapper
/usr/man/man1/mvt.1,file,127,0600,508,20,540835071,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/mvt.1,b62b3666af0b3b517846365c0e9e55b3878e4b9a01ed5d6e1dfa9d8c0e04833d,metadata from modern tar wrapper
/usr/man/man1/newgrp.1,file,926,0600,508,20,540835071,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/newgrp.1,f392b244979e6aff40d905dada0011a08655f44f799f0e8009784b532049d46f,metadata from modern tar wrapper
/usr/man/man1/news.1,file,1632,0600,508,20,540835071,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/news.1,fe3378d1887db29892880aad486388c909edc54cdd35b84da9876930d7d787ba,metadata from modern tar wrapper
/usr/man/man1/nice.1,file,1337,0600,508,20,540835072,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nice.1,8e80942e7af259a438ef40a923ff374434a6add99b3f0ca08e628398060da9e2,metadata from modern tar wrapper
/usr/man/man1/nice.1C,file,938,0600,508,20,540835072,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nice.1C,0190a4c1a29cc700cbbe55448505ea4bce0fe63413c53b52b7498b294aa6a5b3,metadata from modern tar wrapper
/usr/man/man1/nl.1,file,3400,0600,508,20,540835073,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nl.1,a61c6d8172fd8942cdbcfb8d396239c19e99db771e9d6fea3e6ea62dc3d6d641,metadata from modern tar wrapper
/usr/man/man1/nm.1,file,1921,0600,508,20,540835073,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nm.1,c38986d74135746e467e9fb4bf3b46567fa2e52528641efc4ca6a36706088c0e,metadata from modern tar wrapper
/usr/man/man1/nohup.1C,file,862,0600,508,20,540835074,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nohup.1C,5ea76a7722921d707e26d084188866ab03a69755edd0c8607ff7ff786f5bb302,metadata from modern tar wrapper
/usr/man/man1/nq.1,file,4068,0600,508,20,540835074,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nq.1,57dd53f74b932190278566237d35776246830961e2b516771a786ab6ded36a5a,metadata from modern tar wrapper
/usr/man/man1/nroff.1,file,133,0600,508,20,540835074,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/nroff.1,afc44290021dbd8923a8c29c5a590bd19ed45ad306e099fc922e8459f84d158b,metadata from modern tar wrapper
/usr/man/man1/objdu.1,file,796,0600,508,20,540835075,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/objdu.1,0183cb188227e9b8b0f8456e9247fdf08e33ccc908b29d33a56cc95a7fd93cac,metadata from modern tar wrapper
/usr/man/man1/objhdr.1,file,348,0600,508,20,540835075,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/objhdr.1,e3f4d15e5d13cd84e394c663a7b279c59e248db43bb78add0c60a14cb698446c,metadata from modern tar wrapper
/usr/man/man1/objsu.1,file,446,0600,508,20,540835075,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/objsu.1,1078d5340283dfb13cad38b455f304f523c766f70636ced5f842f6ee72d89986,metadata from modern tar wrapper
/usr/man/man1/od.1,file,1865,0600,508,20,540835076,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/od.1,22e5de5abbd5a37b02119d8e2a9c0d617da9c4fd84ea73f51568711cffcf8a47,metadata from modern tar wrapper
/usr/man/man1/onintr.1C,file,1436,0600,508,20,540835076,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/onintr.1C,d18152865e3080bc35f3572b90b0c2fa0c1592073e8281ad23b34255827efba7,metadata from modern tar wrapper
/usr/man/man1/pack.1,file,3704,0600,508,20,540835077,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/pack.1,1daa308d30427f7aa2e9d55d9b0e8612c8db705556957c455e247bf4fb24d857,metadata from modern tar wrapper
/usr/man/man1/passwd.1,file,1161,0600,508,20,540835078,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/passwd.1,bff1ece4f552cf7a396af1366b7f5aa2fcd4dc4b6e813db7b67a1278f3b07574,metadata from modern tar wrapper
/usr/man/man1/paste.1,file,2989,0600,508,20,540835078,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/paste.1,e5f4e31fda33941832b71b74c9fc049d17f4125a68347e73e34b2d0dc37b2fda,metadata from modern tar wrapper
/usr/man/man1/pr.1,file,4112,0600,508,20,540835079,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/pr.1,2080d06e072b35fa1e1831ddc065437ef5c98c5854b30f67ae9a1d9089745413,metadata from modern tar wrapper
/usr/man/man1/printenv.1,file,566,0600,508,20,540835079,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/printenv.1,8de9efa787b00f6da5516de5026c3dc6be1a004c7b24050eb88fad35dfbe0620,metadata from modern tar wrapper
/usr/man/man1/prof.1,file,1324,0600,508,20,540835080,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/prof.1,4bac6dbf4cd3b478240c81b73e8893e02d68ba30c25a57735c77fea7e81a43b2,metadata from modern tar wrapper
/usr/man/man1/prom.1,file,3459,0600,508,20,540835080,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/prom.1,f750a42540fcfbd5e6ab62b33e6ac483b42e2dcee981d78e7a1e5c4c1b79dc8d,metadata from modern tar wrapper
/usr/man/man1/prs.1,file,7916,0600,508,20,540835082,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/prs.1,70682f68da0faf19134c3c3663f0d77014803ae9b26819853f9605502c1ecde4,metadata from modern tar wrapper
/usr/man/man1/ps.1,file,5450,0600,508,20,540835082,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ps.1,98a49b04046cbdc6a5321e81cbc80ab7ee7c78277086911eea8379f8d516db6d,metadata from modern tar wrapper
/usr/man/man1/ptx.1,file,2617,0600,508,20,540835083,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ptx.1,cfa8bee1b888a3438c2c16dc3c58fd7e0607229eeb9061d74852231df9f09504,metadata from modern tar wrapper
/usr/man/man1/putfile.1,file,2376,0600,508,20,540835084,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/putfile.1,329cd63b01a08d8b581c187f111971b12b29b54071b922a168f71ac80f3777e9,metadata from modern tar wrapper
/usr/man/man1/pwck.1,file,907,0600,508,20,540835084,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/pwck.1,adf8f871c7493f66bbf8e269fb0fc5a5b41900d412a4a264104f78f399d72958,metadata from modern tar wrapper
/usr/man/man1/pwd.1,file,411,0600,508,20,540835084,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/pwd.1,55a42a3ad3cebf14a2b1a159c119c564d189eadb326cced47b30c59215bf6ac6,metadata from modern tar wrapper
/usr/man/man1/ranlib.1,file,881,0600,508,20,540835085,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/ranlib.1,7f8087002a36e0ba6345f7cc019bf107f4404f33017251a28a40cd14a514a67a,metadata from modern tar wrapper
/usr/man/man1/regcmp.1,file,1499,0600,508,20,540835085,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/regcmp.1,4c7589e65c94603b465041f2ede5e9bea8feba190d51b8872536d9689e70c630,metadata from modern tar wrapper
/usr/man/man1/rehash.1C,file,632,0600,508,20,540835094,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/rehash.1C,e4965fb3e1bc3259ad3ae9cae32c9f3ef92dba3d7d4a8837574008da0601c8cb,metadata from modern tar wrapper
/usr/man/man1/remote.1,file,1428,0600,508,20,540835096,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/remote.1,8991255656ca15ac8e090bfc04fa4ad2e1e284937d5ae3bde00033da0d305d3c,metadata from modern tar wrapper
/usr/man/man1/repeat.1C,file,466,0600,508,20,540835096,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/repeat.1C,3b06f1e5b0d381ef2b02e0771d486b6e26e0f670440d7c14512d3b7c5fae112b,metadata from modern tar wrapper
/usr/man/man1/reserv.1,file,3426,0600,508,20,540835096,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/reserv.1,4ed955ea16f63946c9f472d33b21690534c55ca99ca1d33688c85581af2cc9e4,metadata from modern tar wrapper
/usr/man/man1/reset.1,file,684,0600,508,20,540835097,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/reset.1,929bde83f5c8dd0807bc8577a82089f03bc7fa7a62c2f01024a9b76305003c75,metadata from modern tar wrapper
/usr/man/man1/rm.1,file,1422,0600,508,20,540835097,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/rm.1,3bbff73b6ebcdb3455eed4c51ad4d09ab151253d9d50053b81a6114caee80515,metadata from modern tar wrapper
/usr/man/man1/rmdel.1,file,1674,0600,508,20,540835097,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/rmdel.1,f4dd7fb80899637832ec7991b3c2c09c6a8fe2079e106dd8501d429025a94051,metadata from modern tar wrapper
/usr/man/man1/rsh.1,file,1742,0600,508,20,540835097,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/rsh.1,7d811fa17b3be03615925c25a28e59fc41c9c87d7a2a40d7bca6a97dea697935,metadata from modern tar wrapper
/usr/man/man1/sact.1,file,1479,0600,508,20,540835098,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sact.1,bec1917bfdf2153dadc58aeb194153cc211415d372f7ab0f466ca4112bff2e95,metadata from modern tar wrapper
/usr/man/man1/scc.1,file,8025,0600,508,20,540835098,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/scc.1,37a77a46b9d8f5f6ea0acf5ed949175471393301610c53a28659bffc50d1311c,metadata from modern tar wrapper
/usr/man/man1/sccsdiff.1,file,1223,0600,508,20,540835098,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sccsdiff.1,0acc0085753d9c2a5a9bd5b762b55d28152a05385ce0fa6d2bb36b8c8480179b,metadata from modern tar wrapper
/usr/man/man1/script.1,file,2328,0600,508,20,540835099,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/script.1,b437bc15ab90b452702811b4733ff8710df8db893587f9d98a02284b950368ba,metadata from modern tar wrapper
/usr/man/man1/sdiff.1,file,3390,0600,508,20,540835099,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sdiff.1,b52b347729a933f2989dc68529bfe33c6ff64e168e4e5d748c41d3d33ced73cf,metadata from modern tar wrapper
/usr/man/man1/sed.1,file,6141,0600,508,20,540835100,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sed.1,212a0496e2cb074feb5edeb7af5f1c1ac1e3e1c64b39f39fcdf6d74c738673f9,metadata from modern tar wrapper
/usr/man/man1/send.1,file,2602,0600,508,20,540835101,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/send.1,d38d6cafdff6394555497937881364dd168fbc22f47825c16a273d9ff252edd2,metadata from modern tar wrapper
/usr/man/man1/set.1C,file,710,0600,508,20,540835101,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/set.1C,acae7cc58b48529b4ccf1522157d7325c95a889c523955e29573c5558d496e97,metadata from modern tar wrapper
/usr/man/man1/setenv.1C,file,557,0600,508,20,540835102,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/setenv.1C,263eabcc139abda02be2bc5dd6fc50aab7cbb25ec9cd15912766ba07e3e9f8f1,metadata from modern tar wrapper
/usr/man/man1/sh.1,file,23200,0600,508,20,540835104,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sh.1,a7b13734a35afb3eed47a8d0d28b7cd2adf422268709e3e968dc0bceb135cd7c,metadata from modern tar wrapper
/usr/man/man1/size.1,file,593,0600,508,20,540835104,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/size.1,ceb29f71004700682d38241715974015ae720f7a73059aa6226f932d7f556044,metadata from modern tar wrapper
/usr/man/man1/sld.1,file,26704,0600,508,20,540835107,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sld.1,a1b4e2787e1258836291224145a3a0cd9adb64927d00d76c3dad691a3ba85d85,metadata from modern tar wrapper
/usr/man/man1/sleep.1,file,556,0600,508,20,540835108,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sleep.1,95757e64a5dce616c7573d1f9c1da66e3130965b42a3f32a40ac7bdf298f38ff,metadata from modern tar wrapper
/usr/man/man1/slink.1,file,3582,0600,508,20,540835109,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/slink.1,5b280d272a0f34554cb7c43fc601b4ac0c0b3ef7ef8367a0887c297a30bb79a5,metadata from modern tar wrapper
/usr/man/man1/sort.1,file,3884,0600,508,20,540835109,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sort.1,3a25ead000112259e9a34dafef15d1e0bd2e0d16487bb1c06db6ad86dce40b63,metadata from modern tar wrapper
/usr/man/man1/source.1C,file,642,0600,508,20,540835110,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/source.1C,721cb487211d845135510f460f1ecdd9803bd7dc3078880ff254c4a6088d2b6a,metadata from modern tar wrapper
/usr/man/man1/spell.1,file,3107,0600,508,20,540835110,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/spell.1,924d8069498a2a01cbaea8b9f791269c13f56ab320d7221538ce8fa87accaeb1,metadata from modern tar wrapper
/usr/man/man1/split.1,file,1187,0600,508,20,540835111,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/split.1,509f3eb65fbb9f4f3cd7844e02c076be3114eea3d59c1610e7edcee0aea55b7d,metadata from modern tar wrapper
/usr/man/man1/sprof.1,file,1240,0600,508,20,540835111,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/sprof.1,ad2d95e2c01c8df42411453ea2180c1deded445c0c31bbbe87be3a32a6c74aaa,metadata from modern tar wrapper
/usr/man/man1/strings.1,file,1755,0600,508,20,540835112,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/strings.1,1154e80c87d8f8418330fcf74edb44eb41463570ad3c533cf9fb211760626569,metadata from modern tar wrapper
/usr/man/man1/strip.1,file,947,0600,508,20,540835112,common-installed-snapshot,unclassified-installed-snapshot,S8000-2.tar,usr/man/man1/strip.1,7f94f87a531be319745aa76332303fa4f79ecc5b33c8c9e51a5e84863b62b89f,metadata from modern tar wrapper
